transaction_id,transaction_date,customer_id,country,city,product,category,quantity,unit_price,payment_method,sales_rep,customer_type,status
TX04762,2026-02-12,CUST0861,TANZANIA,Kisumu,Monitor,Hardware,1,19840.56,Card,Irene,Individual,Completed
TX00833,2026-03-25,CUST0979,Kenya,Kigali,Office Laptop,Hardware,1,101673.96,Cash,David,Individual,Pending
TX03080,2026-04-29,CUST0983,Rwanda,Kigali,Laptop Bag,Accessories,1,3247.23,Card,Amina,Corporate,Completed
TX03463,2026-06-30,CUST0040,TANZANIA,Nairobi,Tablet,Hardware,1,38129.06,M-Pesa,Irene,SME,Pending
TX04463,2026-03-16,CUST0614,UGANDA,Mombasa,External SSD,Storage,1,14943.11,Cash,David,Individual,Completed
TX00055,2026-06-27,CUST0634,KENYA,Kigali,USB-C Hub,Accessories,1,6761.26,Card,Faith,Individual,Completed
TX04065,2026-04-10,CUST1041,Uganda,NAIROBI,Office Laptop,Hardware,2,94293.69,Cash,John,Individual,Completed
TX03452,2026-03-19,CUST0548,UGANDA,Arusha,Headset,Accessories,1,5100.5,Card,Faith,SME,Pending
TX01902,2026-05-12,CUST0601,KE,Nairobi,Wireless Mouse,Accessories,1,1815.32,M-Pesa,George,Corporate,Completed
TX01482,2026-01-18,CUST0217,TANZANIA,Arusha,Laptop Bag,Accessories,1,3749.66,M-Pesa,John,Corporate,Completed
TX03336,2026-06-05,CUST0936,KENYA,Mombasa,Laptop Bag,Accessories,1,3338.97,M-Pesa,Amina,Corporate,Completed
TX00947,2026-03-05,CUST0345,UGANDA,Nairobi,USB-C Hub,Accessories,1,5900.8,M-Pesa,John,Individual,Completed
TX03294,2026-02-06,CUST0980,UGANDA,Kampala,USB-C Hub,Accessories,2,6280.83,Cash,David,SME,completed
TX02162,2026-05-16,CUST0544,KENYA,MOMBASA,Headset,Accessories,2,4970.0,Card,Carol,Individual,Completed
TX03058,2026-12-31,CUST1173,TANZANIA,Kampala,External SSD,Storage,2,14351.42,Cash,Amina,Individual,Completed
TX00769,2026-06-05,CUST0428,Kenya,Dar es Salaam,Wireless Mouse,Accessories,1,1833.66,Card,Amina,SME,Cancelled
TX04932,2026-03-04,CUST0889,KE,Nairobi,Office Laptop,Hardware,1,101811.26,Card,Brian,Individual,Completed
TX03496,2026-01-12,CUST0014,KENYA,Kampala,Monitor,Hardware,2,20977.06,Bank Transfer,Brian,SME,Completed
TX00286,2026-06-02,CUST0573,Tanzania,Kampala,Headset,Accessories,5,4959.72,Cash,George,SME,Completed
TX00029,2026-01-30,CUST0284,KENYA,Kisumu,Keyboard,Accessories,3,2565.57,Bank Transfer,John,Individual,Completed
TX04523,2026-05-20,CUST0837,UGANDA,Kigali,USB-C Hub,Accessories,1,6287.91,Bank Transfer,Amina,Individual,Completed
TX02333,2026-03-09,CUST0131,KENYA,Nairobi,Office Laptop,Hardware,1,90525.81,M-Pesa,Amina,Individual,Completed
TX02718,2026-06-26,CUST0633,Tanzania,MOMBASA,Headset,Accessories,1,5605.19,Cash,Amina,Corporate,Completed
TX02080,2026-01-17,CUST0807,Rwanda,Arusha,Keyboard,Accessories,1,2281.13,M-Pesa,John,SME ,Cancelled
TX03390,2026-01-06,CUST0027,Uganda,Kampala,Laptop Stand,Accessories,2,4304.39,Bank Transfer,Irene,Corporate,Completed
TX00723,2026-03-03,CUST0430,Kenya,NAIROBI,Keyboard,Accessories,1,2380.33,Cash,Amina,Corporate,Completed
TX00952,2026-04-05,CUST0041,Uganda,Kisumu,External SSD,Storage,2,15234.61,Bank Transfer,George,Corporate,completed
TX04438,2026-03-20,CUST0492,KENYA,Nairobi,Tablet,Hardware,2,39632.98,Cash,David,Individual,Completed
TX02263,2026-04-05,CUST1093,Rwanda,Kigali,Laptop Stand,Accessories,2,4943.85,Card,Faith,Corporate,Pending
TX00990,2026-02-24,CUST0510,UGANDA,Kisumu,External SSD,Storage,1,14408.54,Card,Faith,SME,Pending
TX03213,2026-02-16,CUST1084,KE,Mombasa,Keyboard,Accessories,3,2617.74,Cash,Irene,Individual,Completed
TX01760,2026-05-18,CUST0688,Kenya,Kigali,Laptop Bag,Accessories,3,3382.8,Cash,Faith,Corporate,Pending
TX04174,2026-04-18,CUST1057,TANZANIA,MOMBASA,Office Laptop,Hardware,1,86194.43,Card,Carol,SME ,COMPLETED
TX01725,2026-04-01,CUST0976,Tanzania,Nairobi,USB-C Hub,Accessories,1,5873.14,Cash,Brian,Individual,Completed
TX00342,2026-06-21,CUST0516,Uganda,Dar es Salaam,Wireless Mouse,Accessories,2,1790.42,Card,John,Individual,Completed
TX03702,2026-06-11,CUST0269,Tanzania,Kampala,Laptop Bag,Accessories,5,3249.2,Bank Transfer,John,Corporate,completed
TX00689,2026-04-29,CUST0181,Kenya,Kisumu,Wireless Mouse,Accessories,3,1810.15,Bank Transfer,Faith,Individual,Completed
TX03433,2026-05-30,CUST0978,TANZANIA,Kampala,External SSD,Storage,1,15076.35,Cash,Carol,SME,Cancelled
TX00967,2026-06-22,CUST0138,Tanzania,Mombasa,Headset,Accessories,2,5335.78,Card,George,Individual,Pending
TX04805,2026-04-26,CUST0963,Uganda,MOMBASA,Laptop Stand,Accessories,1,4422.89,Cash,Amina,Individual,Pending
TX02204,2026-06-14,CUST0025,KE,NAIROBI,Headset,Accessories,2,4947.37,Cash,Carol,Individual,completed
TX02714,2026-01-29,CUST0188,KE,Arusha,USB-C Hub,Accessories,1,6486.51,M-Pesa,Irene,SME,Cancelled
TX03573,2026-05-22,CUST0451,UGANDA,Dar es Salaam,Monitor,Hardware,4,21523.92,Card,David,Individual,Pending
TX01991,2026-03-30,CUST0523,Uganda,Kisumu,Wireless Mouse,Accessories,1,1822.33,Cash,Irene,SME,Completed
TX04121,2026-01-25,CUST1199,Uganda,Kigali,Office Laptop,Hardware,4,99843.1,Cash,Brian,Individual,Completed
TX04169,2026-01-31,CUST0716,KENYA,Kampala,Monitor,Hardware,2,23338.95,Cash,David,SME,Completed
TX04821,2026-04-30,CUST0031,KE,NAIROBI,Tablet,Hardware,1,42269.24,M-Pesa,George,Individual,Cancelled
TX03601,2026-03-14,CUST0723,UGANDA,MOMBASA,Laptop Stand,Accessories,2,4126.36,M-Pesa,Irene,Corporate,Completed
TX04642,2026-06-14,CUST1127,Kenya,Nairobi,External SSD,Storage,1,13507.79,Cash,Faith,Corporate,Completed
TX03624,2026-02-05,CUST0368,TANZANIA,MOMBASA,Laptop Bag,Accessories,1,3701.49,Bank Transfer,George,Corporate,Pending
TX04963,2026-05-05,CUST0579,Uganda,Kisumu,Keyboard,Accessories,5,2330.83,Card,Irene,Individual,Completed
TX00386,2026-01-07,CUST1161,UGANDA,MOMBASA,Office Laptop,Hardware,1,97422.24,Cash,Carol,Individual,Completed
TX04442,2026-03-14,CUST0450,Rwanda,Mombasa,Office Laptop,Hardware,2,87414.45,Bank Transfer,John,Corporate,Completed
TX04644,2026-06-16,CUST0501,UGANDA,Kisumu,External SSD,Storage,3,14661.26,M-Pesa,Irene,SME,Completed
TX00537,2026-05-07,CUST0599,TANZANIA,Nairobi,Monitor,Hardware,2,21019.1,Card,Faith,SME,Completed
TX04742,2026-06-19,CUST0629,Rwanda,Kigali,USB-C Hub,Accessories,1,6754.14,Cash,George,Individual,Completed
TX03508,2026-06-05,CUST0830,KENYA,NAIROBI,External SSD,Storage,2,15189.08,,Faith,Corporate,Completed
TX00202,2026-01-05,CUST0160,Kenya,NAIROBI,USB-C Hub,Accessories,1,5940.25,M-Pesa,John,SME,Completed
TX01333,2026-05-07,CUST0583,KENYA,Arusha,Monitor,Hardware,3,22852.53,M-Pesa,John,Individual,Completed
TX03503,2026-03-21,CUST1060,Kenya,Dar es Salaam,Headset,Accessories,1,4792.39,Card,Amina,SME,Completed
TX02709,2026-04-15,CUST0868,TANZANIA,Dar es Salaam,Laptop Stand,Accessories,1,4087.33,M-Pesa,Irene,SME,Pending
TX04022,2026-06-12,CUST1169,Kenya,Nairobi,Tablet,Hardware,1,43452.69,Bank Transfer,George,Individual,Completed
TX01855,2026-06-07,CUST0054,Tanzania,Mombasa,Office Laptop,Hardware,4,92834.59,Cash,Faith,Individual,Completed
TX04544,2026-03-09,CUST0875,UGANDA,Dar es Salaam,USB-C Hub,Accessories,2,6202.08,Bank Transfer,John,SME,Cancelled
TX02873,2026-01-18,CUST0289,Tanzania,NAIROBI,Tablet,Hardware,1,38463.87,Bank Transfer,Amina,SME,Cancelled
TX03031,2026-02-27,CUST0986,Rwanda,Kampala,Laptop Bag,Accessories,2,3501.46,Cash,Amina,SME,Pending
TX01206,2026-06-13,CUST0747,KE,Arusha,Wireless Mouse,Accessories,2,1694.49,M-Pesa,John,Corporate,Completed
TX01646,2026-03-07,CUST1147,Tanzania,Nairobi,Laptop Bag,Accessories,1,3220.23,Bank Transfer,George,Individual,Pending
TX03418,2026-05-19,CUST0502,UGANDA,MOMBASA,Office Laptop,Hardware,4,91500.96,Card,Brian,SME ,Pending
TX03477,2026-02-13,CUST0923,KE,Kampala,Laptop Stand,Accessories,1,4789.23,Bank Transfer,John,Corporate,Cancelled
TX02862,2026-04-16,CUST0084,KENYA,Dar es Salaam,Laptop Stand,Accessories,1,4859.3,Cash,Carol,SME,Completed
TX01793,2026-06-25,CUST0747,Tanzania,Kigali,USB-C Hub,Accessories,1,6301.7,Card,Carol,Individual,Completed
TX03798,2026-02-10,CUST0258,Tanzania,Kampala,Tablet,Hardware,1,41417.39,Bank Transfer,John,SME,Completed
TX03369,2026-01-03,CUST0078,KENYA,Dar es Salaam,External SSD,Storage,1,13219.74,Bank Transfer,Faith,Individual,Completed
TX03368,2026-01-15,CUST0286,KE,Arusha,Tablet,Hardware,4,42770.51,Bank Transfer,John,SME,Cancelled
TX03534,2026-02-23,CUST0236,KE,MOMBASA,Laptop Bag,Accessories,2,3378.76,M-Pesa,David,Corporate,Pending
TX04465,2026-01-04,CUST0807,Tanzania,Kigali,Keyboard,Accessories,3,2460.68,M-Pesa,Brian,SME,Completed
TX03450,2026-04-24,CUST0169,TANZANIA,Arusha,USB-C Hub,Accessories,5,6509.27,Bank Transfer,Brian,Corporate,Completed
TX00604,2026-03-12,CUST0032,Kenya,Dar es Salaam,Headset,Accessories,2,5148.29,Bank Transfer,Brian,Corporate,Completed
TX03057,2026-02-01,CUST0120,Rwanda,Nairobi,Keyboard,Accessories,4,2690.38,Card,John,Corporate,Completed
TX04432,2026-03-17,CUST0216,Tanzania,Arusha,USB-C Hub,Accessories,2,6551.8,Bank Transfer,Carol,Corporate,Completed
TX00127,2026-01-25,CUST1113,Rwanda,Kampala,Laptop Stand,Accessories,2,4701.69,Cash,Irene,Corporate,Completed
TX03877,2026-01-07,CUST0736,Tanzania,NAIROBI,Keyboard,Accessories,1,2369.87,Cash,David,SME ,Completed
TX02936,2026-05-29,CUST0192,TANZANIA,MOMBASA,Keyboard,Accessories,1,2252.04,M-Pesa,David,Individual,Completed
TX03532,2026-02-08,CUST1129,TANZANIA,Arusha,Tablet,Hardware,1,40101.96,Bank Transfer,George,Corporate,Completed
TX02731,2026-01-17,CUST0498,TANZANIA,NAIROBI,Keyboard,Accessories,1,2680.18,M-Pesa,David,Corporate,Completed
TX00828,2026-05-29,CUST0396,Uganda,Dar es Salaam,External SSD,Storage,1,14055.48,Card,David,SME,Completed
TX01640,2026-05-05,CUST0756,KE,Kisumu,Monitor,Hardware,5,20473.65,Card,Irene,Individual,Completed
TX00985,2026-02-20,CUST0036,Uganda,Dar es Salaam,Headset,Accessories,2,4865.59,Bank Transfer,Amina,SME,Completed
TX03282,2026-06-13,CUST1020,TANZANIA,MOMBASA,Monitor,Hardware,2,22656.07,Bank Transfer,Faith,SME,Completed
TX01325,2026-01-02,CUST0118,Tanzania,Nairobi,Tablet,Hardware,1,43937.35,M-Pesa,George,Corporate,Pending
TX02189,2026-06-15,CUST0876,Kenya,Kampala,Wireless Mouse,Accessories,1,1826.2,Card,Brian,SME,completed
TX04689,2026-04-06,CUST0202,KENYA,Kampala,USB-C Hub,Accessories,2,5868.3,M-Pesa,Carol,Individual,Completed
TX02444,2026-05-15,CUST0450,KE,,Headset,Accessories,1,5561.78,Cash,George,Individual,Completed
TX00363,2026-03-11,CUST0680,Kenya,Kampala,Laptop Stand,Accessories,2,4050.01,Bank Transfer,Irene,SME,Pending
TX02350,2026-03-28,CUST0367,KE,Arusha,Monitor,Hardware,2,21918.87,Bank Transfer,Carol,Corporate,Completed
TX00346,2026-02-23,CUST0946,KE,Arusha,Wireless Mouse,Accessories,1,1847.13,Card,Carol,SME,Completed
TX00815,2026-05-25,CUST1177,UGANDA,Kisumu,Laptop Bag,Accessories,1,3678.45,Card,Irene,SME,Cancelled
TX03206,2026-01-18,CUST1129,Uganda,Dar es Salaam,Office Laptop,Hardware,1,95597.3,Bank Transfer,George,SME,Completed
TX04260,2026-03-19,CUST0965,Tanzania,Kisumu,Laptop Bag,Accessories,1,3302.58,Cash,Carol,SME,Completed
TX04874,2026-05-06,CUST0377,UGANDA,Dar es Salaam,Headset,Accessories,1,4870.93,M-Pesa,Carol,Corporate,Completed
TX03326,2026-04-23,CUST0629,Uganda,Dar es Salaam,External SSD,Storage,1,15138.87,M-Pesa,Amina,SME,Completed
TX04107,2026-02-17,CUST0813,KENYA,Kigali,Office Laptop,Hardware,2,92278.11,Bank Transfer,John,SME,Cancelled
TX02117,2026-03-25,CUST0574,Uganda,NAIROBI,Office Laptop,Hardware,4,99705.25,M-Pesa,Carol,Individual,Completed
TX01835,2026-04-25,CUST1048,KENYA,Mombasa,Laptop Bag,Accessories,1,3751.24,Cash,Carol,SME,Pending
TX00794,2026-04-09,CUST0062,Kenya,Mombasa,USB-C Hub,Accessories,2,6539.07,M-Pesa,Irene,Individual,Cancelled
TX00662,2026-06-24,CUST1081,UGANDA,NAIROBI,USB-C Hub,Accessories,3,6191.54,M-Pesa,Carol,Individual,Cancelled
TX02675,2026-05-12,CUST0956,Uganda,Mombasa,Laptop Stand,Accessories,3,4763.71,Card,Carol,Corporate,Completed
TX00095,2026-02-08,CUST0198,Rwanda,Mombasa,Headset,Accessories,2,4749.28,Card,Carol,Corporate,Completed
TX03757,2026-01-14,CUST0737,Tanzania,Kigali,USB-C Hub,Accessories,1,6893.56,Card,Irene,Individual,Completed
TX02892,2026-03-01,CUST1114,Rwanda,Kisumu,Tablet,Hardware,1,44667.93,Cash,George,Corporate,Cancelled
TX02372,2026-05-23,CUST0318,TANZANIA,MOMBASA,Headset,Accessories,1,4981.05,Cash,George,SME,Pending
TX04217,2026-03-26,CUST0451,KENYA,Kisumu,Laptop Stand,Accessories,3,4175.42,Bank Transfer,Carol,Individual,Completed
TX04506,2026-04-25,CUST1102,KE,MOMBASA,Keyboard,Accessories,1,2501.16,Bank Transfer,,SME,Completed
TX03229,2026-04-12,CUST0360,KE,Kigali,Keyboard,Accessories,3,2533.96,Card,John,Corporate,Completed
TX02854,2026-04-28,CUST0878,TANZANIA,Kampala,USB-C Hub,Accessories,1,6844.36,Cash,George,Individual,completed
TX02913,2026-03-01,CUST0868,KE,Kisumu,Office Laptop,Hardware,4,92779.2,Bank Transfer,Amina,SME,Completed
TX01866,2026-06-06,CUST0610,Kenya,Arusha,Laptop Bag,Accessories,2,3284.93,Card,Brian,SME ,Completed
TX01858,2026-04-12,CUST0460,TANZANIA,Mombasa,Laptop Stand,Accessories,3,4349.31,Card,Brian,Corporate,Cancelled
TX02646,2026-02-14,CUST0022,UGANDA,NAIROBI,Laptop Stand,Accessories,2,4303.5,Bank Transfer,Brian,Individual,Completed
TX02244,2026-04-19,CUST1170,KENYA,MOMBASA,Office Laptop,Hardware,1,89309.85,Cash,Faith,SME,Completed
TX02337,2026-04-15,CUST0600,KENYA,Kampala,Monitor,Hardware,1,21575.09,Bank Transfer,Amina,Corporate,Completed
TX00951,2026-04-30,CUST0757,Uganda,NAIROBI,Headset,Accessories,1,5182.86,Bank Transfer,George,Corporate,Completed
TX03069,2026-06-25,CUST0006,KE,Dar es Salaam,Laptop Stand,Accessories,2,4424.6,Card,Carol,SME,Pending
TX01121,2026-04-07,CUST0110,KE,Kampala,Laptop Bag,Accessories,1,3201.97,Bank Transfer,Irene,SME ,Cancelled
TX02598,2026-03-12,CUST1125,UGANDA,Arusha,Laptop Stand,Accessories,1,4861.55,Cash,Carol,SME,Pending
TX02205,2026-03-17,CUST0404,UGANDA,MOMBASA,Laptop Bag,Accessories,1,3162.33,M-Pesa,Faith,SME,completed
TX00420,2026-06-15,CUST0061,TANZANIA,Mombasa,Laptop Bag,Accessories,1,3634.65,M-Pesa,George,Individual,Completed
TX00923,2026-06-30,CUST0591,Uganda,Mombasa,Laptop Stand,Accessories,1,4637.82,M-Pesa,David,Corporate,Completed
TX01255,2026-01-23,CUST0407,KENYA,MOMBASA,Laptop Bag,Accessories,1,3338.15,M-Pesa,George,SME,Completed
TX00478,2026-01-27,CUST0415,UGANDA,Kampala,Keyboard,Accessories,1,2440.5,M-Pesa,John,Corporate,Pending
TX02036,2026-02-07,CUST0698,Rwanda,Nairobi,Keyboard,Accessories,1,2349.62,Card,Brian,Corporate,completed
TX01203,2026-04-30,CUST0620,UGANDA,MOMBASA,Keyboard,Accessories,1,2329.96,Card,Carol,Corporate,Completed
TX02627,2026-03-28,CUST0450,KE,Arusha,Office Laptop,Hardware,2,93816.48,Card,Brian,Individual,Completed
TX04897,2026-02-23,CUST0195,UGANDA,Kisumu,Laptop Bag,Accessories,4,3162.89,Card,Brian,SME,Pending
TX01971,2026-01-13,CUST0482,UGANDA,Nairobi,Headset,Accessories,1,4867.7,Bank Transfer,Irene,SME,Pending
TX03111,2026-05-12,CUST0415,KENYA,NAIROBI,USB-C Hub,Accessories,4,6382.01,Bank Transfer,George,SME,Completed
TX04019,2026-01-14,CUST0374,KENYA,MOMBASA,Tablet,Hardware,2,40922.00,Cash,Carol,Individual,Completed
TX02152,2026-04-11,CUST0081,UGANDA,Kampala,Laptop Stand,Accessories,1,4464.92,M-Pesa,George,SME,Completed
TX03688,2026-01-01,CUST1100,Uganda,Kisumu,External SSD,Storage,1,15179.98,Bank Transfer,George,Corporate,Cancelled
TX01998,2026-04-20,CUST0475,UGANDA,Arusha,External SSD,Storage,2,13538.4,Bank Transfer,John,Corporate,Completed
TX04034,2026-02-28,CUST0774,KENYA,NAIROBI,Monitor,Hardware,1,23605.76,Cash,Faith,Individual,Completed
TX03055,2026-05-29,CUST0781,KENYA,Arusha,USB-C Hub,Accessories,4,6886.13,Card,John,Individual,Completed
TX01249,2026-05-01,CUST0468,KE,MOMBASA,External SSD,Storage,1,13123.8,Bank Transfer,Faith,Corporate,Pending
TX02193,2026-05-21,CUST1053,Kenya,Arusha,Monitor,Hardware,4,22875.35,Card,Irene,SME,Completed
TX02713,2026-03-08,CUST1035,Tanzania,Dar es Salaam,Laptop Bag,Accessories,1,3184.22,M-Pesa,Irene,Corporate,Completed
TX00993,2026-03-02,CUST0797,UGANDA,Mombasa,External SSD,Storage,1,14450.15,Bank Transfer,Amina,SME,Cancelled
TX02191,2026-06-19,CUST0287,Rwanda,Kigali,Office Laptop,Hardware,1,99978.69,M-Pesa,Amina,Individual,Pending
TX03763,2026-04-19,CUST0206,UGANDA,MOMBASA,Tablet,Hardware,2,40623.14,Cash,Faith,Individual,Completed
TX03598,2026-02-26,CUST1052,Kenya,Mombasa,USB-C Hub,Accessories,2,5889.03,Cash,Amina,Individual,Pending
TX01319,2026-04-01,CUST0037,UGANDA,Mombasa,USB-C Hub,Accessories,2,6979.38,Bank Transfer,David,Individual,Completed
TX01864,2026-04-01,CUST0214,Tanzania,Mombasa,Monitor,Hardware,1,20616.55,M-Pesa,Amina,Individual,Completed
TX02344,2026-01-09,CUST0013,TANZANIA,Dar es Salaam,Headset,Accessories,1,5714.48,Bank Transfer,Carol,SME,Cancelled
TX02450,2026-05-24,CUST0793,UGANDA,Kisumu,Keyboard,Accessories,1,2561.3,M-Pesa,George,Individual,completed
TX02137,2026-04-17,CUST0107,TANZANIA,NAIROBI,Keyboard,Accessories,1,2724.76,M-Pesa,Irene,Individual,Pending
TX01066,2026-01-02,CUST0242,Tanzania,MOMBASA,Office Laptop,Hardware,4,93935.78,M-Pesa,George,Corporate,Cancelled
TX03208,2026-02-04,CUST0908,Rwanda,Arusha,Laptop Stand,Accessories,2,4499.93,Cash,George,SME,Pending
TX04228,2026-04-16,CUST0188,TANZANIA,Kigali,External SSD,Storage,2,13906.68,Cash,Brian,Corporate,Completed
TX02622,2026-01-21,CUST0195,Kenya,Kampala,External SSD,Storage,1,14095.33,Bank Transfer,George,Corporate,Completed
TX00078,2026-01-26,CUST0008,UGANDA,Nairobi,External SSD,Storage,3,15720.53,M-Pesa,Carol,Individual,Completed
TX02899,2026-01-11,CUST1080,KE,Dar es Salaam,External SSD,Storage,2,15940.41,Card,Amina,Corporate,Completed
TX01315,2026-05-10,,TANZANIA,Arusha,USB-C Hub,Accessories,3,6382.79,M-Pesa,Faith,SME,Completed
TX04444,2026-05-16,CUST1146,UGANDA,Kisumu,Tablet,Hardware,1,42954.34,M-Pesa,Brian,Corporate,Completed
TX00873,2026-05-26,CUST0653,Uganda,Nairobi,Keyboard,Accessories,3,2364.08,Cash,Irene,Individual,Completed
TX03851,2026-01-18,CUST0938,KENYA,Dar es Salaam,Laptop Bag,Accessories,2,3582.41,Cash,Brian,SME,Cancelled
TX04866,2026-06-30,CUST0815,KE,Kigali,Office Laptop,Hardware,2,94781.84,Bank Transfer,Carol,SME,Completed
TX02966,2026-05-24,CUST0562,Uganda,MOMBASA,USB-C Hub,Accessories,1,6913.38,Card,John,SME,Completed
TX03392,2026-04-13,CUST0353,UGANDA,Kisumu,Tablet,Hardware,2,41315.74,Cash,David,Corporate,Completed
TX02561,2026-05-06,CUST0253,Kenya,Mombasa,Headset,Accessories,1,5232.31,M-Pesa,George,Corporate,Pending
TX04976,2026-05-28,CUST0233,Rwanda,Kisumu,Wireless Mouse,Accessories,2,1643.24,M-Pesa,Amina,Individual,Completed
TX02636,2026-02-01,CUST0251,Uganda,Nairobi,Monitor,Hardware,1,23970.6,Card,Brian,Corporate,Completed
TX03531,2026-06-12,CUST0639,KENYA,Kampala,Monitor,Hardware,1,23966.12,Bank Transfer,Carol,SME,Cancelled
TX00376,2026-03-16,CUST0140,Kenya,Kisumu,Monitor,Hardware,2,20028.08,M-Pesa,George,Individual,Pending
TX01909,2026-04-14,CUST0739,Tanzania,Mombasa,Laptop Bag,Accessories,3,3465.89,Card,John,SME,Pending
TX04404,2026-04-25,CUST0941,Tanzania,Kigali,Laptop Bag,Accessories,1,3331.42,M-Pesa,Irene,Corporate,completed
TX04451,2026-04-23,CUST0009,Kenya,Kisumu,Monitor,Hardware,1,21702.36,Bank Transfer,Carol,Individual,completed
TX04028,2026-01-30,CUST0792,UGANDA,Nairobi,Monitor,Hardware,3,20072.63,Card,John,SME,Completed
TX01605,2026-04-17,CUST0646,Uganda,Mombasa,Office Laptop,Hardware,3,94996.62,Bank Transfer,Faith,Corporate,Cancelled
TX01119,2026-02-03,CUST1041,Kenya,Kigali,Laptop Stand,Accessories,1,4275.72,Cash,Amina,Individual,Cancelled
TX03678,2026-02-23,CUST0194,KE,Kampala,USB-C Hub,Accessories,2,6283.64,M-Pesa,David,SME,completed
TX03491,2026-01-05,CUST1170,KENYA,Arusha,Tablet,Hardware,1,45259.78,Card,Brian,Individual,Completed
TX04943,2026-06-03,CUST0588,Tanzania,Mombasa,USB-C Hub,Accessories,1,6373.09,M-Pesa,George,Corporate,completed
TX02959,2026-02-23,CUST1132,KE,Arusha,Laptop Bag,Accessories,2,3829.93,Card,Amina,SME,Pending
TX01995,2026-04-17,CUST0810,Tanzania,Kigali,Laptop Stand,Accessories,1,4288.42,Cash,Amina,SME,Pending
TX04424,2026-06-17,CUST0291,Tanzania,Kampala,Laptop Stand,Accessories,3,4742.6,Cash,Faith,SME ,Pending
TX01945,2026-05-03,CUST0849,KE,MOMBASA,Laptop Bag,Accessories,2,3188.77,M-Pesa,Amina,Individual,Completed
TX02377,2026-02-06,CUST1055,TANZANIA,Kampala,Laptop Stand,Accessories,2,4708.55,Bank Transfer,Carol,Individual,Completed
TX01343,2026-03-08,CUST0308,KE,Kampala,Headset,Accessories,2,4746.47,M-Pesa,Carol,SME,Completed
TX00321,2026-06-17,CUST0375,Tanzania,NAIROBI,Wireless Mouse,Accessories,1,1656.34,Card,Brian,SME,Completed
TX01620,2026-02-21,CUST1057,KE,Kisumu,Laptop Bag,Accessories,1,3332.28,Cash,Irene,Corporate,Completed
TX03714,2026-04-23,CUST0006,Kenya,Dar es Salaam,Office Laptop,Hardware,3,98428.32,Card,John,Corporate,Completed
TX02061,2026-01-24,CUST0993,KE,Dar es Salaam,Office Laptop,Hardware,2,104474.31,M-Pesa,Amina,Corporate,Cancelled
TX02220,2026-03-27,CUST0791,Kenya,Kisumu,USB-C Hub,Accessories,4,7092.81,M-Pesa,George,Individual,Pending
TX01674,2026-04-13,CUST0792,UGANDA,Kigali,Wireless Mouse,Accessories,1,1675.96,M-Pesa,Faith,Individual,Completed
TX00261,2026-06-02,CUST1068,TANZANIA,NAIROBI,External SSD,Storage,5,15288.84,M-Pesa,Brian,Corporate,Cancelled
TX04490,2026-06-25,CUST0214,Rwanda,Kampala,Laptop Stand,Accessories,3,4692.68,Cash,Faith,Corporate,Pending
TX02040,2026-04-26,CUST0202,Tanzania,Kisumu,Tablet,Hardware,2,43714.44,Card,Amina,Individual,Completed
TX00902,2026-06-06,CUST0747,Rwanda,MOMBASA,Headset,Accessories,3,4849.42,Card,George,SME,Completed
TX03745,2026-04-23,CUST0901,UGANDA,Kisumu,Office Laptop,Hardware,1,94719.07,Card,Amina,SME,Completed
TX02027,2026-06-03,CUST0108,Kenya,NAIROBI,Monitor,Hardware,3,22896.52,M-Pesa,Amina,Corporate,Completed
TX04235,2026-05-24,CUST0499,Kenya,Mombasa,Laptop Bag,Accessories,2,3677.45,M-Pesa,Carol,SME,Pending
TX01918,2026-04-28,CUST0349,Kenya,NAIROBI,USB-C Hub,Accessories,2,6444.81,Bank Transfer,Brian,SME ,Completed
TX01829,2026-02-08,CUST0136,UGANDA,Kigali,Wireless Mouse,Accessories,5,1665.14,Cash,Irene,SME,completed
TX01574,2026-05-12,CUST0524,Rwanda,Kigali,Laptop Stand,Accessories,2,4552.72,Bank Transfer,George,SME,Cancelled
TX04728,2026-05-03,CUST0598,TANZANIA,Kigali,Tablet,Hardware,2,37872.4,M-Pesa,George,Corporate,Completed
TX04209,2026-03-05,CUST0557,KE,Dar es Salaam,USB-C Hub,Accessories,1,6076.08,Card,John,SME,Cancelled
TX00225,2026-03-29,CUST0467,Uganda,Dar es Salaam,USB-C Hub,Accessories,2,6648.11,M-Pesa,John,Individual,Pending
TX00724,2026-02-10,CUST0576,Kenya,NAIROBI,Headset,Accessories,5,5533.68,Bank Transfer,David,Corporate,COMPLETED
TX04560,2026-01-14,CUST0867,KENYA,Mombasa,Keyboard,Accessories,1,2684.21,Cash,Irene,SME,Completed
